date,temperature,humidity,luminosity
2020-12-02 15:52:19.009,19.8,18.0,117
2020-12-02 15:52:16.732,19.8,17.9,118
2020-12-02 15:52:14.454,19.8,17.9,120
2020-12-02 15:52:12.177,19.9,18.0,122
2020-12-02 15:52:09.899,19.9,18.0,115
2020-12-02 15:52:07.621,20.0,18.0,128
2020-12-02 15:52:05.344,20.1,18.1,133
2020-12-02 15:52:03.066,20.2,18.3,118
2020-12-02 15:52:00.788,20.3,18.4,118
2020-12-02 15:51:58.511,20.3,18.4,118
2020-12-02 15:51:56.233,20.4,18.5,118
2020-12-02 15:51:53.955,20.5,18.6,117
2020-12-02 15:51:51.678,20.5,18.6,117
2020-12-02 15:51:49.400,20.5,18.6,117
2020-12-02 15:51:47.122,20.5,18.6,117
2020-12-02 15:51:44.845,20.6,18.7,117
2020-12-02 15:51:42.567,20.6,18.7,118
2020-12-02 15:51:40.290,20.6,18.8,118
2020-12-02 15:51:38.012,20.6,18.7,118
2020-12-02 15:51:35.734,20.6,18.8,118
2020-12-02 15:51:33.457,20.6,18.7,116
